SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22023,1626174,0022300127,"NOV 01, 2023",LAL vs. LAC,W,29,4,6,0.667,2,4,0.5,0,0,0.0,2,9,11,0,1,1,2,3,10,14,1
22023,1626174,0022300111,"OCT 30, 2023",LAL vs. ORL,W,26,3,6,0.5,1,4,0.25,2,4,0.5,1,8,9,3,0,3,3,3,9,12,1
22023,1626174,0022300100,"OCT 29, 2023",LAL @ SAC,L,14,3,3,1.0,2,2,1.0,3,3,1.0,0,5,5,1,0,0,0,0,11,12,1
22023,1626174,0022300076,"OCT 26, 2023",LAL vs. PHX,W,21,2,7,0.286,0,2,0.0,3,4,0.75,2,8,10,1,0,0,1,2,7,23,1
22023,1626174,0022300061,"OCT 24, 2023",LAL @ DEN,L,15,3,4,0.75,0,1,0.0,1,2,0.5,1,3,4,0,0,0,1,1,7,2,1
22023,1629643,0022301191,"APR 14, 2024",ORL vs. MIL,W,4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-2,1
22023,1629643,0022301162,"APR 10, 2024",ORL @ MIL,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,4,1
22023,1629643,0022301150,"APR 09, 2024",ORL @ HOU,L,2,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,0,1
22023,1629643,0022301136,"APR 07, 2024",ORL vs. CHI,W,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
22023,1629643,0022301075,"MAR 30, 2024",ORL vs. MEM,W,7,0,2,0.0,0,1,0.0,2,2,1.0,0,1,1,0,0,0,1,0,2,-9,1
22023,1629643,0022301004,"MAR 21, 2024",ORL vs. NOP,W,5,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-4,1
22023,1629643,0022300991,"MAR 19, 2024",ORL vs. CHA,W,9,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,1,1,0,2,0,0,-7,1
22023,1629643,0022300979,"MAR 17, 2024",ORL vs. TOR,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-5,1
22023,1629643,0022300947,"MAR 13, 2024",ORL vs. BKN,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1
22023,1629643,0022300912,"MAR 08, 2024",ORL @ NYK,L,3,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,-1,1
22023,1629643,0022300885,"MAR 05, 2024",ORL @ CHA,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
22023,1629643,0022300874,"MAR 03, 2024",ORL vs. DET,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
22023,1629643,0022300833,"FEB 27, 2024",ORL vs. BKN,W,5,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,0,0,0,-3,1
22023,1629643,0022300821,"FEB 25, 2024",ORL @ ATL,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-4,1
22023,1629643,0022300778,"FEB 14, 2024",ORL vs. NYK,W,5,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-5,1
22023,1629643,0022300772,"FEB 13, 2024",ORL vs. OKC,L,2,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,3,1
22023,1629643,0022300734,"FEB 08, 2024",ORL vs. SAS,W,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,-3,1
22023,1629643,0022300721,"FEB 06, 2024",ORL @ MIA,L,3,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-2,1
22023,1629643,0022300666,"JAN 29, 2024",ORL @ DAL,L,9,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,5,1
22023,1629643,0022300655,"JAN 28, 2024",ORL vs. PHX,W,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
22023,1629643,0022300607,"JAN 22, 2024",ORL vs. CLE,L,21,1,6,0.167,1,6,0.167,0,0,0.0,0,1,1,0,0,0,0,1,3,-9,1
22023,1629643,0022300601,"JAN 21, 2024",ORL vs. MIA,W,3,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,-4,1
22023,1629643,0022300585,"JAN 19, 2024",ORL vs. PHI,L,20,3,4,0.75,1,1,1.0,1,2,0.5,0,1,1,0,1,0,1,3,8,-8,1
22023,1629643,0022300570,"JAN 17, 2024",ORL @ ATL,L,30,3,9,0.333,0,4,0.0,0,0,0.0,3,4,7,1,3,1,1,1,6,-8,1
22023,1629643,0022300557,"JAN 15, 2024",ORL @ NYK,W,26,5,7,0.714,4,5,0.8,1,1,1.0,2,1,3,0,0,1,0,1,15,-5,1
22023,1629643,0022300546,"JAN 13, 2024",ORL @ OKC,L,19,2,6,0.333,1,5,0.2,0,0,0.0,1,3,4,2,0,0,0,1,5,-3,1
22023,1629643,0022300535,"JAN 12, 2024",ORL @ MIA,L,29,6,10,0.6,4,8,0.5,0,0,0.0,2,2,4,2,0,1,1,0,16,-17,1
22023,1629643,0022300513,"JAN 09, 2024",ORL vs. MIN,L,27,1,10,0.1,1,8,0.125,0,0,0.0,2,8,10,1,0,1,0,2,3,-9,1
22023,1629643,0022300499,"JAN 07, 2024",ORL vs. ATL,W,38,1,5,0.2,1,5,0.2,0,0,0.0,0,7,7,2,0,0,1,0,3,17,1
22023,1629643,0022300488,"JAN 05, 2024",ORL @ DEN,W,29,1,3,0.333,1,3,0.333,0,2,0.0,3,4,7,1,1,1,4,1,3,-2,1
22023,1629643,0022300476,"JAN 03, 2024",ORL @ SAC,L,27,4,5,0.8,3,4,0.75,0,0,0.0,1,6,7,3,0,1,0,2,11,4,1
22023,1629643,0022300450,"DEC 31, 2023",ORL @ PHX,L,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1
22023,1629643,0022300429,"DEC 29, 2023",ORL vs. NYK,W,12,1,5,0.2,0,4,0.0,0,0,0.0,0,0,0,1,0,0,0,1,2,5,1
22023,1629643,0022300415,"DEC 27, 2023",ORL vs. PHI,L,15,1,3,0.333,1,2,0.5,0,0,0.0,1,3,4,0,0,1,0,2,3,-2,1
22023,1629643,0022300366,"DEC 20, 2023",ORL vs. MIA,L,5,2,3,0.667,1,2,0.5,0,0,0.0,0,2,2,1,1,0,0,1,5,14,1
22023,1629643,0022300344,"DEC 17, 2023",ORL @ BOS,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,4,1
22023,1629643,0022300329,"DEC 15, 2023",ORL @ BOS,L,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,1
22023,1629643,0022301217,"DEC 08, 2023",ORL vs. DET,W,13,1,1,1.0,0,0,0.0,0,0,0.0,0,4,4,0,1,0,1,0,2,4,1
22023,1629643,0022300282,"DEC 02, 2023",ORL @ BKN,L,4,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-5,1
22023,1629643,0022300259,"NOV 29, 2023",ORL vs. WAS,W,5,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,-1,1
22023,1629643,0022300038,"NOV 21, 2023",ORL vs. TOR,W,4,2,3,0.667,2,3,0.667,0,0,0.0,0,0,0,0,0,0,0,0,6,-4,1
22023,1629643,0022300209,"NOV 19, 2023",ORL @ IND,W,8,1,2,0.5,1,1,1.0,0,0,0.0,0,1,1,0,0,0,0,0,3,-15,1
22023,1629643,0022300020,"NOV 14, 2023",ORL @ BKN,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-5,1
22023,1629643,0022300172,"NOV 09, 2023",ORL vs. ATL,L,2,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-1,1
22023,1629643,0022300134,"NOV 04, 2023",ORL vs. LAL,W,3,0,1,0.0,0,1,0.0,0,0,0.0,1,0,1,1,0,0,0,0,0,3,1
22023,1629643,0022300114,"OCT 31, 2023",ORL @ LAC,L,4,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,0,2,-1,1
22023,1629643,0022300066,"OCT 25, 2023",ORL vs. HOU,W,5,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,0,0,0,0,0,0,9,1
22023,203991,0022301178,"APR 12, 2024",ATL @ MIN,L,26,6,8,0.75,0,0,0.0,1,2,0.5,2,9,11,3,1,1,1,2,13,4,1
22023,203991,0022301159,"APR 10, 2024",ATL vs. CHA,L,21,7,10,0.7,0,0,0.0,1,2,0.5,0,6,6,0,1,0,0,0,15,14,1
22023,203991,0022301147,"APR 09, 2024",ATL vs. MIA,L,37,3,8,0.375,0,0,0.0,0,0,0.0,6,5,11,2,0,0,1,1,6,-11,1
22023,203991,0022301130,"APR 06, 2024",ATL @ DEN,L,30,5,6,0.833,0,0,0.0,9,12,0.75,5,7,12,3,1,0,1,2,19,-4,1
22023,203991,0022301124,"APR 04, 2024",ATL @ DAL,L,29,3,7,0.429,0,0,0.0,0,2,0.0,5,8,13,2,1,1,5,2,6,-25,1
22023,203991,0022301104,"APR 03, 2024",ATL vs. DET,W,30,5,9,0.556,0,0,0.0,1,2,0.5,2,14,16,1,0,2,1,1,11,30,1
22023,203991,0022301091,"APR 01, 2024",ATL @ CHI,W,26,6,9,0.667,0,0,0.0,3,7,0.429,5,6,11,1,1,2,1,2,15,12,1
22023,203991,0022301076,"MAR 30, 2024",ATL vs. MIL,L,27,5,9,0.556,0,0,0.0,0,0,0.0,3,5,8,2,1,2,0,2,10,-6,1
22023,203991,0022301060,"MAR 28, 2024",ATL vs. BOS,W,33,6,8,0.75,0,0,0.0,0,0,0.0,7,6,13,3,0,2,2,2,12,0,1
22023,203991,0022301051,"MAR 27, 2024",ATL vs. POR,W,27,5,5,1.0,0,0,0.0,3,6,0.5,1,9,10,1,4,3,4,2,13,7,1
22023,203991,0022301034,"MAR 25, 2024",ATL vs. BOS,W,29,6,10,0.6,0,0,0.0,2,4,0.5,5,7,12,3,0,2,1,3,14,6,1
22023,203991,0022301021,"MAR 23, 2024",ATL vs. CHA,W,22,5,11,0.455,0,1,0.0,2,2,1.0,5,5,10,1,0,1,0,0,12,22,1
22023,203991,0022301010,"MAR 21, 2024",ATL @ PHX,L,25,5,10,0.5,0,0,0.0,3,5,0.6,5,5,10,2,0,2,0,2,13,12,1
22023,203991,0022300990,"MAR 18, 2024",ATL @ LAL,L,20,5,10,0.5,0,0,0.0,0,0,0.0,4,5,9,0,1,1,1,1,10,-8,1
22023,203991,0022300982,"MAR 17, 2024",ATL @ LAC,W,26,7,11,0.636,0,0,0.0,1,2,0.5,6,7,13,3,1,2,1,0,15,18,1
22023,203991,0022300966,"MAR 15, 2024",ATL @ UTA,L,32,4,8,0.5,0,0,0.0,2,4,0.5,7,8,15,4,0,2,1,2,10,0,1
22023,203991,0022300953,"MAR 13, 2024",ATL @ POR,L,27,6,9,0.667,0,0,0.0,1,5,0.2,7,7,14,1,2,0,2,4,13,-8,1
22023,203991,0022300925,"MAR 10, 2024",ATL vs. NOP,L,26,9,13,0.692,0,0,0.0,0,0,0.0,6,8,14,0,0,1,2,3,18,4,1
22023,203991,0022300913,"MAR 08, 2024",ATL @ MEM,W,27,5,13,0.385,0,0,0.0,5,5,1.0,5,6,11,3,0,1,1,2,15,13,1
22023,203991,0022300895,"MAR 06, 2024",ATL vs. CLE,W,23,4,6,0.667,0,0,0.0,0,0,0.0,2,7,9,3,0,0,0,3,8,6,1
22023,203991,0022300889,"MAR 05, 2024",ATL @ NYK,W,25,5,11,0.455,0,0,0.0,3,4,0.75,3,6,9,3,0,1,1,2,13,13,1
22023,203991,0022300866,"MAR 02, 2024",ATL @ BKN,L,24,4,7,0.571,0,0,0.0,3,4,0.75,5,5,10,2,1,0,1,2,11,-4,1
22023,203991,0022300851,"FEB 29, 2024",ATL @ BKN,L,21,3,4,0.75,0,0,0.0,1,1,1.0,2,4,6,1,0,4,4,4,7,-14,1
22023,203991,0022300835,"FEB 27, 2024",ATL vs. UTA,W,25,4,9,0.444,0,0,0.0,1,2,0.5,5,8,13,0,1,3,1,3,9,9,1
22023,203991,0022300821,"FEB 25, 2024",ATL vs. ORL,W,17,2,8,0.25,0,0,0.0,0,0,0.0,4,3,7,0,0,0,1,2,4,-3,1
22023,203991,0022300804,"FEB 23, 2024",ATL vs. TOR,L,19,1,4,0.25,0,0,0.0,3,4,0.75,3,4,7,1,0,1,1,2,5,-4,1
22023,203991,0022300699,"FEB 03, 2024",ATL vs. GSW,W,25,8,11,0.727,0,0,0.0,1,2,0.5,6,9,15,2,0,0,1,0,17,4,1
22023,203991,0022300690,"FEB 02, 2024",ATL vs. PHX,W,21,5,10,0.5,0,0,0.0,1,2,0.5,6,4,10,0,0,0,0,2,11,-14,1
22023,203991,0022300669,"JAN 30, 2024",ATL vs. LAL,W,24,6,10,0.6,0,0,0.0,1,2,0.5,5,7,12,1,1,1,1,3,13,11,1
22023,203991,0022300653,"JAN 28, 2024",ATL vs. TOR,W,28,9,13,0.692,0,0,0.0,1,2,0.5,6,8,14,0,0,1,0,2,19,19,1
22023,203991,0022300634,"JAN 26, 2024",ATL vs. DAL,L,25,4,7,0.571,0,0,0.0,2,3,0.667,3,5,8,2,0,1,1,2,10,-7,1
22023,203991,0022300626,"JAN 24, 2024",ATL @ GSW,L,25,3,9,0.333,0,0,0.0,5,7,0.714,3,8,11,1,0,1,0,2,11,-4,1
22023,203991,0022300613,"JAN 22, 2024",ATL @ SAC,L,22,4,10,0.4,0,0,0.0,3,4,0.75,6,6,12,1,0,2,1,0,11,-8,1
22023,203991,0022300595,"JAN 20, 2024",ATL vs. CLE,L,22,3,8,0.375,0,0,0.0,0,0,0.0,5,4,9,0,1,2,2,2,6,-14,1
22023,203991,0022300587,"JAN 19, 2024",ATL @ MIA,W,22,2,4,0.5,0,0,0.0,5,7,0.714,5,6,11,0,0,1,0,2,9,-12,1
22023,203991,0022300570,"JAN 17, 2024",ATL vs. ORL,W,27,6,6,1.0,0,0,0.0,0,0,0.0,0,3,3,0,1,0,1,3,12,-4,1
22023,203991,0022300559,"JAN 15, 2024",ATL vs. SAS,W,25,5,7,0.714,0,0,0.0,3,6,0.5,6,6,12,0,0,4,1,2,13,8,1
22023,203991,0022300543,"JAN 13, 2024",ATL vs. WAS,L,24,2,8,0.25,0,0,0.0,0,0,0.0,2,6,8,0,0,1,0,1,4,-10,1
22023,203991,0022300533,"JAN 12, 2024",ATL vs. IND,L,22,3,5,0.6,0,0,0.0,1,4,0.25,3,2,5,1,1,1,0,1,7,-1,1
22023,203991,0022300499,"JAN 07, 2024",ATL @ ORL,L,36,2,6,0.333,0,0,0.0,0,2,0.0,4,8,12,0,3,2,1,3,4,-16,1
22023,203991,0022300480,"JAN 05, 2024",ATL @ IND,L,19,4,9,0.444,0,0,0.0,1,2,0.5,5,2,7,0,0,1,1,2,9,-22,1
22023,203991,0022300467,"JAN 03, 2024",ATL vs. OKC,W,25,5,8,0.625,0,0,0.0,2,2,1.0,7,7,14,0,0,3,0,2,12,-9,1
22023,203991,0022300445,"DEC 31, 2023",ATL @ WAS,W,33,5,11,0.455,0,0,0.0,1,4,0.25,7,10,17,3,1,1,3,4,11,-4,1
22023,203991,0022300431,"DEC 29, 2023",ATL vs. SAC,L,28,5,7,0.714,0,0,0.0,2,4,0.5,6,6,12,3,1,2,2,1,12,2,1
22023,203991,0022300408,"DEC 26, 2023",ATL @ CHI,L,27,5,9,0.556,0,0,0.0,3,4,0.75,3,2,5,1,0,1,1,3,13,-7,1
22023,203991,0022300393,"DEC 23, 2023",ATL vs. MEM,L,30,8,11,0.727,0,0,0.0,4,4,1.0,5,7,12,1,0,2,1,2,20,2,1
22023,203991,0022300384,"DEC 22, 2023",ATL @ MIA,L,28,3,3,1.0,0,0,0.0,2,2,1.0,3,7,10,0,0,0,2,5,8,6,1
22023,203991,0022300371,"DEC 20, 2023",ATL @ HOU,W,21,4,6,0.667,0,0,0.0,7,7,1.0,5,4,9,2,2,1,0,3,15,-9,1
22023,203991,0022300352,"DEC 18, 2023",ATL vs. DET,W,28,7,11,0.636,0,0,0.0,3,3,1.0,7,8,15,2,1,3,1,3,17,10,1
22023,203991,0022300330,"DEC 15, 2023",ATL @ TOR,W,35,9,12,0.75,0,0,0.0,0,0,0.0,6,9,15,0,0,3,1,2,18,20,1
22023,203991,0022300313,"DEC 13, 2023",ATL @ TOR,L,34,7,12,0.583,0,0,0.0,3,4,0.75,6,4,10,1,0,3,0,3,17,-17,1
22023,203991,0022300296,"DEC 11, 2023",ATL vs. DEN,L,28,6,11,0.545,0,0,0.0,2,2,1.0,4,4,8,2,1,0,0,5,14,-3,1
22023,203991,0022301218,"DEC 08, 2023",ATL @ PHI,L,30,6,12,0.5,0,0,0.0,3,4,0.75,10,6,16,2,0,1,2,5,15,-10,1
22023,203991,0022301209,"DEC 06, 2023",ATL vs. BKN,L,29,4,6,0.667,0,0,0.0,1,2,0.5,4,8,12,1,0,2,1,5,9,3,1
22023,203991,0022300286,"DEC 02, 2023",ATL @ MIL,L,30,4,13,0.308,0,0,0.0,2,2,1.0,8,9,17,4,1,3,2,4,10,1,1
22023,203991,0022300272,"NOV 30, 2023",ATL @ SAS,W,23,6,9,0.667,0,0,0.0,0,0,0.0,4,5,9,1,0,1,2,4,12,8,1
22023,203991,0022300055,"NOV 28, 2023",ATL @ CLE,L,22,6,10,0.6,0,0,0.0,2,2,1.0,6,3,9,0,2,2,2,1,14,-24,1
22023,203991,0022300246,"NOV 26, 2023",ATL @ BOS,L,21,1,5,0.2,0,0,0.0,2,6,0.333,4,4,8,1,1,2,1,0,4,-8,1
22023,203991,0022300241,"NOV 25, 2023",ATL @ WAS,W,18,6,14,0.429,0,0,0.0,0,2,0.0,7,4,11,1,0,0,0,2,12,21,1
22023,203991,0022300227,"NOV 22, 2023",ATL vs. BKN,W,27,7,8,0.875,0,0,0.0,0,0,0.0,9,6,15,0,0,3,0,1,14,-13,1
22023,203991,0022300039,"NOV 21, 2023",ATL vs. IND,L,19,6,9,0.667,0,0,0.0,2,3,0.667,3,2,5,1,0,2,1,4,14,-10,1
22023,203991,0022300029,"NOV 17, 2023",ATL vs. PHI,L,29,7,11,0.636,0,0,0.0,3,5,0.6,8,3,11,2,1,1,0,3,17,-4,1
22023,203991,0022300193,"NOV 15, 2023",ATL vs. NYK,L,26,4,5,0.8,0,0,0.0,0,2,0.0,0,3,3,1,2,2,0,2,8,-21,1
22023,203991,0022300018,"NOV 14, 2023",ATL @ DET,W,27,3,4,0.75,0,0,0.0,2,2,1.0,2,6,8,1,2,3,3,5,8,8,1
22023,203991,0022300175,"NOV 11, 2023",ATL vs. MIA,L,24,4,6,0.667,0,0,0.0,0,0,0.0,7,5,12,0,1,2,0,3,8,7,1
22023,203991,0022300172,"NOV 09, 2023",ATL @ ORL,W,26,2,4,0.5,0,0,0.0,2,4,0.5,2,9,11,4,0,1,0,2,6,12,1
22023,203991,0022300155,"NOV 06, 2023",ATL @ OKC,L,21,2,5,0.4,0,0,0.0,2,4,0.5,6,6,12,0,1,2,1,2,6,-10,1
22023,203991,0022300135,"NOV 04, 2023",ATL @ NOP,W,28,8,9,0.889,0,0,0.0,1,2,0.5,2,5,7,0,0,2,0,2,17,19,1
22023,203991,0022300117,"NOV 01, 2023",ATL vs. WAS,W,21,4,6,0.667,0,0,0.0,2,2,1.0,4,7,11,0,1,0,0,0,10,17,1
22023,203991,0022300104,"OCT 30, 2023",ATL vs. MIN,W,23,0,3,0.0,0,0,0.0,2,2,1.0,1,4,5,1,0,5,1,3,2,-4,1
22023,203991,0022300097,"OCT 29, 2023",ATL @ MIL,W,23,5,10,0.5,0,0,0.0,2,2,1.0,2,10,12,1,1,0,0,1,12,15,1
22023,203991,0022300079,"OCT 27, 2023",ATL vs. NYK,L,28,6,12,0.5,0,0,0.0,1,2,0.5,6,7,13,2,0,1,1,3,13,-9,1
22023,203991,0022300063,"OCT 25, 2023",ATL @ CHA,L,29,6,10,0.6,0,0,0.0,3,4,0.75,6,7,13,0,1,0,2,1,15,-19,1
22023,1629632,0022301190,"APR 14, 2024",CHI @ NYK,L,43,12,18,0.667,0,3,0.0,2,2,1.0,0,2,2,4,2,0,2,1,26,1,1
22023,1629632,0022301172,"APR 12, 2024",CHI @ WAS,W,27,7,16,0.438,0,2,0.0,6,7,0.857,2,2,4,4,1,0,1,1,20,0,1
22023,1629632,0022301166,"APR 11, 2024",CHI @ DET,W,37,7,15,0.467,4,8,0.5,0,0,0.0,0,3,3,5,0,1,3,3,18,24,1
22023,1629632,0022301149,"APR 09, 2024",CHI vs. NYK,L,42,11,22,0.5,2,8,0.25,0,2,0.0,0,3,3,6,1,0,2,3,24,-10,1
22023,1629632,0022301136,"APR 07, 2024",CHI @ ORL,L,38,4,11,0.364,1,5,0.2,2,2,1.0,0,2,2,6,0,0,3,3,11,-18,1
22023,1629632,0022301119,"APR 05, 2024",CHI vs. NYK,W,14,1,4,0.25,0,3,0.0,0,0,0.0,0,3,3,1,0,0,0,1,2,14,1
22023,1629632,0022301091,"APR 01, 2024",CHI vs. ATL,L,39,8,21,0.381,2,7,0.286,4,4,1.0,1,2,3,3,1,0,1,4,22,-9,1
22023,1629632,0022301084,"MAR 31, 2024",CHI @ MIN,W,41,6,10,0.6,4,6,0.667,1,1,1.0,0,5,5,3,0,0,2,2,17,4,1
22023,1629632,0022301066,"MAR 29, 2024",CHI @ BKN,L,39,6,16,0.375,3,9,0.333,3,5,0.6,0,2,2,9,0,0,2,5,18,-18,1
22023,1629632,0022301054,"MAR 27, 2024",CHI vs. IND,W,35,8,21,0.381,2,5,0.4,0,0,0.0,3,4,7,2,1,0,0,1,18,0,1
22023,1629632,0022301037,"MAR 25, 2024",CHI vs. WAS,L,36,6,20,0.3,2,11,0.182,8,8,1.0,0,4,4,5,0,1,1,1,22,-2,1
22023,1629632,0022301023,"MAR 23, 2024",CHI vs. BOS,L,36,3,11,0.273,1,4,0.25,4,4,1.0,0,5,5,10,0,0,2,3,11,-7,1
22023,1629632,0022301006,"MAR 21, 2024",CHI @ HOU,L,29,5,13,0.385,2,5,0.4,1,2,0.5,0,4,4,3,0,0,2,2,13,4,1
22023,1629632,0022300948,"MAR 13, 2024",CHI @ IND,W,36,6,17,0.353,1,3,0.333,2,3,0.667,2,2,4,3,2,1,1,2,15,5,1
22023,1629632,0022300935,"MAR 11, 2024",CHI vs. DAL,L,27,4,14,0.286,1,6,0.167,3,3,1.0,1,1,2,1,0,0,2,2,12,-18,1
22023,1629632,0022300917,"MAR 09, 2024",CHI @ LAC,L,41,7,16,0.438,3,9,0.333,2,2,1.0,1,4,5,4,0,0,5,4,19,-2,1
22023,1629632,0022300907,"MAR 07, 2024",CHI @ GSW,W,37,7,16,0.438,2,6,0.333,4,4,1.0,0,4,4,7,2,0,2,4,20,2,1
22023,1629632,0022300898,"MAR 06, 2024",CHI @ UTA,W,42,9,15,0.6,7,11,0.636,0,0,0.0,0,6,6,6,0,1,1,1,25,9,1
22023,1629632,0022300883,"MAR 04, 2024",CHI @ SAC,W,44,14,19,0.737,5,9,0.556,4,5,0.8,0,5,5,7,1,0,3,3,37,4,1
22023,1629632,0022300864,"MAR 01, 2024",CHI vs. MIL,L,38,7,14,0.5,2,5,0.4,6,6,1.0,0,3,3,2,0,0,2,2,22,-14,1
22023,1629632,0022300846,"FEB 28, 2024",CHI vs. CLE,W,50,5,20,0.25,2,13,0.154,2,2,1.0,3,5,8,12,1,1,3,2,14,16,1
22023,1629632,0022300839,"FEB 27, 2024",CHI vs. DET,L,41,2,14,0.143,0,5,0.0,6,8,0.75,1,4,5,6,0,0,1,2,10,-15,1
22023,1629632,0022300823,"FEB 25, 2024",CHI @ NOP,W,37,5,18,0.278,2,9,0.222,4,4,1.0,1,6,7,3,2,0,1,2,16,-11,1
22023,1629632,0022300797,"FEB 22, 2024",CHI vs. BOS,L,35,6,17,0.353,4,9,0.444,4,4,1.0,0,2,2,4,1,0,2,5,20,-26,1
22023,1629632,0022300781,"FEB 14, 2024",CHI @ CLE,L,39,11,17,0.647,5,8,0.625,5,6,0.833,0,7,7,4,1,0,4,3,32,-4,1
22023,1629632,0022300763,"FEB 12, 2024",CHI @ ATL,W,33,8,17,0.471,1,5,0.2,3,4,0.75,1,3,4,7,1,0,1,1,20,6,1
22023,1629632,0022300752,"FEB 10, 2024",CHI @ ORL,L,45,5,21,0.238,2,11,0.182,2,2,1.0,1,3,4,7,2,0,1,2,14,1,1
22023,1629632,0022300737,"FEB 08, 2024",CHI @ MEM,W,36,6,12,0.5,2,3,0.667,6,6,1.0,1,5,6,8,0,0,5,2,20,7,1
22023,1629632,0022300723,"FEB 06, 2024",CHI vs. MIN,W,42,11,21,0.524,7,13,0.538,4,5,0.8,0,5,5,7,1,0,3,4,33,7,1
22023,1629632,0022300700,"FEB 03, 2024",CHI vs. SAC,L,36,10,18,0.556,4,7,0.571,2,2,1.0,0,6,6,4,0,0,3,1,26,-2,1
22023,1629632,0022300674,"JAN 31, 2024",CHI @ CHA,W,43,12,22,0.545,4,10,0.4,7,9,0.778,1,6,7,9,0,0,3,0,35,12,1
22023,1629632,0022300672,"JAN 30, 2024",CHI vs. TOR,L,35,5,10,0.5,1,4,0.25,2,2,1.0,0,2,2,6,1,0,1,3,13,-17,1
22023,1629632,0022300656,"JAN 28, 2024",CHI @ POR,W,42,7,19,0.368,1,9,0.111,0,1,0.0,0,5,5,9,1,0,3,1,15,7,1
22023,1629632,0022300633,"JAN 25, 2024",CHI @ LAL,L,43,8,18,0.444,3,10,0.3,6,7,0.857,2,5,7,3,0,0,4,1,25,-1,1
22023,1629632,0022300612,"JAN 22, 2024",CHI @ PHX,L,41,10,14,0.714,4,5,0.8,2,2,1.0,2,8,10,9,2,0,1,4,26,9,1
22023,1629632,0022300597,"JAN 20, 2024",CHI vs. MEM,W,36,7,14,0.5,1,3,0.333,2,2,1.0,1,4,5,5,0,0,1,1,17,17,1
22023,1629632,0022300580,"JAN 18, 2024",CHI @ TOR,W,35,10,19,0.526,1,6,0.167,2,3,0.667,2,6,8,4,2,0,2,2,23,23,1
22023,1629632,0022300561,"JAN 15, 2024",CHI @ CLE,L,38,5,15,0.333,1,5,0.2,7,9,0.778,1,3,4,3,1,2,7,0,18,-12,1
22023,1629632,0022300548,"JAN 13, 2024",CHI @ SAS,W,32,6,13,0.462,0,3,0.0,3,4,0.75,0,2,2,4,0,1,0,2,15,-11,1
22023,1629632,0022300536,"JAN 12, 2024",CHI vs. GSW,L,37,9,13,0.692,5,7,0.714,2,3,0.667,0,4,4,7,0,0,1,4,25,11,1
22023,1629632,0022300523,"JAN 10, 2024",CHI vs. HOU,W,43,9,17,0.529,6,11,0.545,6,7,0.857,0,4,4,8,0,1,4,1,30,15,1
22023,1629632,0022300506,"JAN 08, 2024",CHI @ CHA,W,42,10,19,0.526,3,7,0.429,4,5,0.8,0,6,6,5,0,0,1,3,27,11,1
22023,1629632,0022300484,"JAN 05, 2024",CHI vs. CHA,W,40,7,12,0.583,3,6,0.5,5,6,0.833,1,9,10,6,0,0,5,1,22,0,1
